file,replicate,time,border_l,border_r,offset_l,offset_r,displacement,zoom
jt305_F1.datx,F,88.4780555555556,697,43194,0,0,251,50
jt305_F2.datx,F,163.5725,510,12181,0,0,15664,10
jt305_G1.datx,G,163.673055555556,726,11812,0,0,15957,50
jt305_G2.datx,G,212.988055555556,518,13168,0,0,15175,10
jt305_H1.datx,H,163.741388888889,840,11362,0,0,16239,10
jt305_H2.datx,H,213.081388888889,400,12069,0,0,15665,10
jt305_I1.datx,I,163.810277777778,742,10977,0,0,16382,10
jt305_I2.datx,I,213.168611111111,549,11949,0,0,15800,10
jt305_J1.datx,J,213.2875,777,13995,0,0,14891,10
jt305_K1.datx,K,213.371388888889,563,13816,0,0,14873,10
jt305_L1.datx,L,213.469722222222,432,14465,0,0,14483,10
