time,logistic,interface
297.5,219.47034842730028,516.824361010363
298.0,219.47039435708658,516.8398752543352
298.5,219.4704394564548,516.8552316664135
299.0,219.47048372540502,516.870431468752
299.5,219.47052716393716,516.8854758813978
300.0,219.47056977205122,516.9003661222904
300.5,219.47061154974725,516.9151034072627
301.0,219.4706524970252,516.9296889500399
301.5,219.47069261388512,516.9441239622405
302.0,219.47073190032697,516.9584096533757
302.5,219.47077035635076,516.9725472308494
303.0,219.47080798195648,516.9865378999585
303.5,219.47084477714418,517.0003828638929
304.0,219.4708807419138,517.0140833237349
304.5,219.47091587626537,517.0276404784602
305.0,219.47095018019886,517.0410555249368
305.5,219.4709836537143,517.0543296579259
306.0,219.4710162968117,517.0674640700817
306.5,219.47104810949105,517.0804599519506
307.0,219.47107909175233,517.0933184919726
307.5,219.47110924359555,517.1060408764799
308.0,219.4711385650207,517.1186282896982
308.5,219.47116705602784,517.1310819137456
309.0,219.47119471661688,517.143402928633
309.5,219.4712215467879,517.1555925122645
310.0,219.4712475465408,517.1676518404367
310.5,219.4712727158757,517.1795820868393
311.0,219.47129705479253,517.1913844230548
311.5,219.4713205632913,517.2030600185584
312.0,219.471343241372,517.2146100407182
312.5,219.47136508903466,517.2260356547954
313.0,219.47138610627925,517.2373380239436
313.5,219.47140629310582,517.2485183092097
314.0,219.4714256495143,517.2595776695331
314.5,219.4714441755047,517.2705172617462
315.0,219.47146187107708,517.2813382405744
315.5,219.4714787362314,517.2920417586357
316.0,219.47149477096764,517.3026289664409
316.5,219.47150997528584,517.313101012394
317.0,219.47152434918598,517.3234590427916
317.5,219.47153789266807,517.333704201823
318.0,219.47155060573212,517.3438376315708
318.5,219.47156248837808,517.35386047201
319.0,219.471573540606,517.3637738610087
319.5,219.47158376241586,517.3735789343276
320.0,219.47159315380765,517.3832768256208
320.5,219.4716017147814,517.3928686664345
321.0,219.4716094453371,517.4023555862084
321.5,219.4716163454747,517.4117387122747
322.0,219.47162241519428,517.4210191698584
322.5,219.4716276544958,517.4301980820775
323.0,219.47163206337927,517.439276569943
323.5,219.47163564184467,517.4482557523584
324.0,219.471638389892,517.4571367461202
324.5,219.4716403075213,517.4659206659179
325.0,219.47164139473253,517.4746086243337
325.5,219.47164165152572,517.4832017318424
326.0,219.4716410779008,517.4917010968123
326.5,219.47163967385788,517.5001078255041
327.0,219.4716374393969,517.508423022071
327.5,219.47163437451783,517.51664778856
328.0,219.47163047922072,517.52478322491
328.5,219.47162575350555,517.5328304289534
329.0,219.47162019737235,517.5407904964151
329.5,219.47161381082105,517.548664520913
330.0,219.47160659385173,517.5564535939577
330.5,219.47159854646432,517.564158804953
331.0,219.47158966865888,517.5717812411949
331.5,219.47157996043538,517.5793219878731
332.0,219.4715694217938,517.5867821280692
332.5,219.47155805273417,517.5941627427586
333.0,219.4715458532565,517.6014649108089
333.5,219.47153282336077,517.6086897089807
334.0,219.47151896304698,517.6158382119277
334.5,219.47150427231512,517.6229114921958
335.0,219.47148875116523,517.6299106202247
335.5,219.47147239959725,517.6368366643461
336.0,219.47145521761124,517.6436906907851
336.5,219.47143720520717,517.6504737636593
337.0,219.471418362385,517.6571869449792
337.5,219.47139868914482,517.6638312946485
338.0,219.47137818548657,517.6704078704632
338.5,219.47135685141026,517.6769177281127
339.0,219.47133468691592,517.6833619211787
339.5,219.4713116920035,517.6897415011363
340.0,219.471287866673,517.696057517353
340.5,219.4712632109245,517.7023110170893
341.0,219.4712377247579,517.7085030454987
341.5,219.47121140817325,517.7146346456273
342.0,219.47118426117055,517.7207068584142
342.5,219.4711562837498,517.7267207226914
343.0,219.47112747591098,517.7326772751837
343.5,219.4710978376541,517.7385775505086
344.0,219.47106736897916,517.7444225811765
344.5,219.47103606988617,517.7502133975909
345.0,219.47100394037514,517.7559510280478
